Area,Delay,Score,Current Run,Episode,Verilog
146.832,642.82,0.9352237581663925,45.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
N/A,N/A,-0.1,46.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire [15:0] sum_temp;
wire [15:0] in1_temp;
wire [15:0] in2_temp;

assign sum_temp = in1 + in2;
assign in1_temp = in1;
assign in2_temp = in2;

assign sum = sum_temp[15:0];
assign cout = sum_temp[16];

endmodule"
N/A,N/A,-0.1,47.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2, c3, c4;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], cout, in1[4], in2[4], c4);
full_adder FA6(sum[5], c1, in1[5], in2[5], cin);
full_adder FA7(sum[6], c2, in1[6], in2[6], c1);
full_adder FA8(sum[7], c3, in1[7], in2[7], c2);
full_adder FA9(sum[8], cout, in1[8], in2[8], c3);
full_adder FA10(sum[9], c1, in1[9], in2[9], cin);
full_adder FA11(sum[10], c2, in1[10], in2[10], c1);
full_adder FA12(sum[11], c3, in1[11], in2[11], c2);
full_adder FA13(sum[12], cout, in1[12], in2[12], c3);
full_adder FA14(sum[13], c1, in1[13], in2[13], cin);
full_adder FA15(sum[14], c2, in1[14], in2[14], c1);
full_adder FA16(sum[15], cout, in1[15], in2[15], c2);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
146.832,642.82,0.9352237581663925,48.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
146.832,642.82,0.9352237581663925,49.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
146.832,642.82,0.9352237581663925,50.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
N/A,N/A,-0.1,51.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2, c3;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], cout, in1[3], in2[3], c3);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire c1, c2;

half_adder HA1(sum, c1, in1, in2);
half_adder HA2(cout, c2, cin, in1);
or(cout, c2, c1);

endmodule

module half_adder(output sum,
                  output cout,
                  input in1,
                  input in2);

assign sum = in1 ^ in2;
assign cout = in1 & in2;

endmodule"
146.832,642.82,0.9352237581663925,52.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
N/A,N/A,-1,53.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1;
wire [15:0] sum1;
wire [15:0] sum2;
wire [15:0] sum3;
wire [15:0] sum4;
wire [15:0] sum5;
wire [15:0] sum6;
wire [15:0] sum7;
wire [15:0] sum8;
wire [15:0] sum9;
wire [15:0] sum10;
wire [15:0] sum11;
wire [15:0] sum12;
wire [15:0] sum13;
wire [15:0] sum14;
wire [15:0] sum15;
wire [15:0] sum16;

assign c1 = cin;

add16bit a1(sum1, c1, in1, in2);
add16bit a2(sum2, c1, in1, in2);
add16bit a3(sum3, c1, in1, in2);
add16bit a4(sum4, c1, in1, in2);
add16bit a5(sum5, c1, in1, in2);
add16bit a6(sum6, c1, in1, in2);
add16bit a7(sum7, c1, in1, in2);
add16bit a8(sum8, c1, in1, in2);
add16bit a9(sum9, c1, in1, in2);
add16bit a10(sum10, c1, in1, in2);
add16bit a11(sum11, c1, in1, in2);
add16bit a12(sum12, c1, in1, in2);
add16bit a13(sum13, c1, in1, in2);
add16bit a14(sum14, c1, in1, in2);
add16bit a15(sum15, c1, in1, in2);
add16bit a16(sum16, c1, in1, in2);

assign sum = {sum16[15:0], c1};
assign cout = c1;

endmodule

module add16bit(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2);

wire c1;
wire c2;
wire [15:0] sum1;
wire [15:0] sum2;
wire [15:0] sum3;
wire [15:0] sum4;
wire [15:0] sum5;
wire [15:0] sum6;
wire [15:0] sum7;
wire [15:0] sum8;
wire [15:0] sum9;
wire [15:0] sum10;
wire [15:0] sum11;
wire [15:0] sum12;
wire [15:0] sum13;
wire [15:0] sum14;
wire [15:0] sum15;
wire [15:0] sum16;

assign c1 = in1[15] ^ in2[15];
assign c2 = in1[14] ^ in2[14];
assign sum1 = in1[15:14] + in2[15:14];
assign sum2 = in1[13:12] + in2[13:12];
assign sum3 = in1[11:10] + in2[11:10];
assign sum4 = in1[9:8] + in2[9:8];
assign sum5 = in1[7:6] + in2[7:6];
assign sum6 = in1[5:4] + in2[5:4];
assign sum7 = in1[3:2] + in2[3:2];
assign sum8 = in1[1:0] + in2[1:0];
assign sum9 = in1[15:14] + in2[15:14];
assign sum10 = in1[13:12] + in2[13:12];
assign sum11 = in1[11:10] + in2[11:10];
assign sum12 = in1[9:8] + in2[9:"
146.832,642.82,0.9352237581663925,54.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
186.2,743.67,0.4379022881203045,55.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2;

full_adder FA0(sum[0], c1, in1[0], in2[0], cin);
full_adder FA1(sum[1], c2, in1[1], in2[1], c1);
full_adder FA2(sum[2], c3, in1[2], in2[2], c2);
full_adder FA3(sum[3], c4, in1[3], in2[3], c3);
full_adder FA4(sum[4], c5, in1[4], in2[4], c4);
full_adder FA5(sum[5], c6, in1[5], in2[5], c5);
full_adder FA6(sum[6], c7, in1[6], in2[6], c6);
full_adder FA7(sum[7], c8, in1[7], in2[7], c7);
full_adder FA8(sum[8], c9, in1[8], in2[8], c8);
full_adder FA9(sum[9], c10, in1[9], in2[9], c9);
full_adder FA10(sum[10], c11, in1[10], in2[10], c10);
full_adder FA11(sum[11], c12, in1[11], in2[11], c11);
full_adder FA12(sum[12], c13, in1[12], in2[12], c12);
full_adder FA13(sum[13], c14, in1[13], in2[13], c13);
full_adder FA14(sum[14], c15, in1[14], in2[14], c14);
full_adder FA15(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output wire sum,
                  output wire cout,
                  input wire in1,
                  input wire in2,
                  input wire cin);

wire temp1;
wire temp2;
wire temp3;

xor(sum, in1, in2, cin);
and(temp1,in1,in2);
and(temp2,in1,cin);
and(temp3,in2,cin);
or(cout,temp1,temp2,temp3);

endmodule"
146.832,642.82,0.9352237581663925,56.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
N/A,N/A,-0.1,57.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire [15:0] sum_temp;
wire [15:0] in1_temp;
wire [15:0] in2_temp;

assign sum_temp = in1 + in2;
assign in1_temp = in1;
assign in2_temp = in2;

assign sum = sum_temp[15:0];
assign cout = sum_temp[16];

endmodule"
146.832,642.82,0.9352237581663925,58.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
146.832,642.82,0.9352237581663925,59.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
146.832,642.82,0.9352237581663925,60.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
146.832,642.82,0.9352237581663925,61.0,1,"//Design a 16-bit adder.
//There are two 16 bit inputs (in1 and in2) and a single carry-in input bit, cin.
//The outputs are a 16 bit value, [15:0] sum, and a single carry-out output bit, cout.
//The module should utilize the inputs (in1 and in2) and the cin bit to obtain the output sum and cout values.
module adder_16(output [15:0] sum,
                      output cout,
                      input [15:0] in1, in2,
                      input cin);

wire c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15;

full_adder FA1(sum[0], c1, in1[0], in2[0], cin);
full_adder FA2(sum[1], c2, in1[1], in2[1], c1);
full_adder FA3(sum[2], c3, in1[2], in2[2], c2);
full_adder FA4(sum[3], c4, in1[3], in2[3], c3);
full_adder FA5(sum[4], c5, in1[4], in2[4], c4);
full_adder FA6(sum[5], c6, in1[5], in2[5], c5);
full_adder FA7(sum[6], c7, in1[6], in2[6], c6);
full_adder FA8(sum[7], c8, in1[7], in2[7], c7);
full_adder FA9(sum[8], c9, in1[8], in2[8], c8);
full_adder FA10(sum[9], c10, in1[9], in2[9], c9);
full_adder FA11(sum[10], c11, in1[10], in2[10], c10);
full_adder FA12(sum[11], c12, in1[11], in2[11], c11);
full_adder FA13(sum[12], c13, in1[12], in2[12], c12);
full_adder FA14(sum[13], c14, in1[13], in2[13], c13);
full_adder FA15(sum[14], c15, in1[14], in2[14], c14);
full_adder FA16(sum[15], cout, in1[15], in2[15], c15);

endmodule

module full_adder(output sum,
                  output cout,
                  input in1,
                  input in2,
                  input cin);

wire xor1, and1, and2;

xor(xor1, in1, in2);
xor(sum, xor1, cin);
and(and1, xor1, cin);
and(and2, in1, in2);
or(cout, and1, and2);

endmodule"
